unique_id,id,camera_location,operation_time,special_notes,jdb_s3_path,state,human_state,vehicle_state,min_pixels_threshold,features
5f81ee3a2c265b975251beba,5f81ee3a2c265b975251beba,front-center-left,nightime,drive around tight at obs headland left,,false_positive,true_negative,,400,"{""large_object_pixels"": 318784, ""large_object_min_row"": 0, ""large_object_max_row"": 511, ""large_object_min_col"": 0, ""large_object_max_col"": 1023, ""implement_pixels"": 0, ""implement_min_row"": -1, ""implement_max_row"": -1, ""implement_min_col"": -1, ""implement_max_col"": -1, ""human_pixels"": 0, ""human_min_row"": -1, ""human_max_row"": -1, ""human_min_col"": -1, ""human_max_col"": -1, ""vehicle_pixels"": 204056, ""vehicle_min_row"": 0, ""vehicle_max_row"": 511, ""vehicle_min_col"": 0, ""vehicle_max_col"": 1019, ""confidence"": 0.142822265625, ""large_object_pixels_depth_filtered"": 318784, ""large_object_min_row_depth_filtered"": 0, ""large_object_max_row_depth_filtered"": 511, ""large_object_min_col_depth_filtered"": 0, ""large_object_max_col_depth_filtered"": 1023, ""implement_pixels_depth_filtered"": 0, ""implement_min_row_depth_filtered"": -1, ""implement_max_row_depth_filtered"": -1, ""implement_min_col_depth_filtered"": -1, ""implement_max_col_depth_filtered"": -1, ""human_pixels_depth_filtered"": 0, ""human_min_row_depth_filtered"": -1, ""human_max_row_depth_filtered"": -1, ""human_min_col_depth_filtered"": -1, ""human_max_col_depth_filtered"": -1, ""vehicle_pixels_depth_filtered"": 204056, ""vehicle_min_row_depth_filtered"": 0, ""vehicle_max_row_depth_filtered"": 511, ""vehicle_min_col_depth_filtered"": 0, ""vehicle_max_col_depth_filtered"": 1019}"
5f4199c71823a9871daa4591,5f4199c71823a9871daa4591,side-left-left,nightime,,,large_object_true_positive,true_negative,,400,"{""large_object_pixels"": 358432, ""large_object_min_row"": 0, ""large_object_max_row"": 511, ""large_object_min_col"": 0, ""large_object_max_col"": 1023, ""implement_pixels"": 0, ""implement_min_row"": -1, ""implement_max_row"": -1, ""implement_min_col"": -1, ""implement_max_col"": -1, ""human_pixels"": 0, ""human_min_row"": -1, ""human_max_row"": -1, ""human_min_col"": -1, ""human_max_col"": -1, ""vehicle_pixels"": 156132, ""vehicle_min_row"": 0, ""vehicle_max_row"": 511, ""vehicle_min_col"": 0, ""vehicle_max_col"": 1017, ""confidence"": 0.142822265625, ""large_object_pixels_depth_filtered"": 358432, ""large_object_min_row_depth_filtered"": 0, ""large_object_max_row_depth_filtered"": 511, ""large_object_min_col_depth_filtered"": 0, ""large_object_max_col_depth_filtered"": 1023, ""implement_pixels_depth_filtered"": 0, ""implement_min_row_depth_filtered"": -1, ""implement_max_row_depth_filtered"": -1, ""implement_min_col_depth_filtered"": -1, ""implement_max_col_depth_filtered"": -1, ""human_pixels_depth_filtered"": 0, ""human_min_row_depth_filtered"": -1, ""human_max_row_depth_filtered"": -1, ""human_min_col_depth_filtered"": -1, ""human_max_col_depth_filtered"": -1, ""vehicle_pixels_depth_filtered"": 156132, ""vehicle_min_row_depth_filtered"": 0, ""vehicle_max_row_depth_filtered"": 511, ""vehicle_min_col_depth_filtered"": 0, ""vehicle_max_col_depth_filtered"": 1017}"
5f39c963ee063744ad81b8f0,5f39c963ee063744ad81b8f0,front-left-left,daytime,,,large_object_true_positive,true_negative,,400,"{""large_object_pixels"": 234780, ""large_object_min_row"": 0, ""large_object_max_row"": 511, ""large_object_min_col"": 0, ""large_object_max_col"": 1023, ""implement_pixels"": 0, ""implement_min_row"": -1, ""implement_max_row"": -1, ""implement_min_col"": -1, ""implement_max_col"": -1, ""human_pixels"": 0, ""human_min_row"": -1, ""human_max_row"": -1, ""human_min_col"": -1, ""human_max_col"": -1, ""vehicle_pixels"": 280352, ""vehicle_min_row"": 6, ""vehicle_max_row"": 511, ""vehicle_min_col"": 0, ""vehicle_max_col"": 1019, ""confidence"": 0.142822265625, ""large_object_pixels_depth_filtered"": 234780, ""large_object_min_row_depth_filtered"": 0, ""large_object_max_row_depth_filtered"": 511, ""large_object_min_col_depth_filtered"": 0, ""large_object_max_col_depth_filtered"": 1023, ""implement_pixels_depth_filtered"": 0, ""implement_min_row_depth_filtered"": -1, ""implement_max_row_depth_filtered"": -1, ""implement_min_col_depth_filtered"": -1, ""implement_max_col_depth_filtered"": -1, ""human_pixels_depth_filtered"": 0, ""human_min_row_depth_filtered"": -1, ""human_max_row_depth_filtered"": -1, ""human_min_col_depth_filtered"": -1, ""human_max_col_depth_filtered"": -1, ""vehicle_pixels_depth_filtered"": 280352, ""vehicle_min_row_depth_filtered"": 6, ""vehicle_max_row_depth_filtered"": 511, ""vehicle_min_col_depth_filtered"": 0, ""vehicle_max_col_depth_filtered"": 1019}"
6350966692c358ab45d5d9ee,6350966692c358ab45d5d9ee,front-center-left,daytime,bag record test,s3://blueriver-jupiter-data/loamy/jdb/loamy_06/2022/10_18_2022-00_51_41/10_18_2022-00_51_41.jdb,large_object_true_positive,true_negative,,400,"{""large_object_pixels"": 243368, ""large_object_min_row"": 0, ""large_object_max_row"": 511, ""large_object_min_col"": 0, ""large_object_max_col"": 1023, ""implement_pixels"": 0, ""implement_min_row"": -1, ""implement_max_row"": -1, ""implement_min_col"": -1, ""implement_max_col"": -1, ""human_pixels"": 0, ""human_min_row"": -1, ""human_max_row"": -1, ""human_min_col"": -1, ""human_max_col"": -1, ""vehicle_pixels"": 279404, ""vehicle_min_row"": 8, ""vehicle_max_row"": 511, ""vehicle_min_col"": 0, ""vehicle_max_col"": 1015, ""confidence"": 0.142822265625, ""large_object_pixels_depth_filtered"": 243368, ""large_object_min_row_depth_filtered"": 0, ""large_object_max_row_depth_filtered"": 511, ""large_object_min_col_depth_filtered"": 0, ""large_object_max_col_depth_filtered"": 1023, ""implement_pixels_depth_filtered"": 0, ""implement_min_row_depth_filtered"": -1, ""implement_max_row_depth_filtered"": -1, ""implement_min_col_depth_filtered"": -1, ""implement_max_col_depth_filtered"": -1, ""human_pixels_depth_filtered"": 0, ""human_min_row_depth_filtered"": -1, ""human_max_row_depth_filtered"": -1, ""human_min_col_depth_filtered"": -1, ""human_max_col_depth_filtered"": -1, ""vehicle_pixels_depth_filtered"": 279404, ""vehicle_min_row_depth_filtered"": 8, ""vehicle_max_row_depth_filtered"": 511, ""vehicle_min_col_depth_filtered"": 0, ""vehicle_max_col_depth_filtered"": 1015}"
616713e146a3bc3c1b1d3755,616713e146a3bc3c1b1d3755,front-center-left,nightime,unknown,,false_positive,true_negative,,400,"{""large_object_pixels"": 295480, ""large_object_min_row"": 0, ""large_object_max_row"": 511, ""large_object_min_col"": 0, ""large_object_max_col"": 1023, ""implement_pixels"": 0, ""implement_min_row"": -1, ""implement_max_row"": -1, ""implement_min_col"": -1, ""implement_max_col"": -1, ""human_pixels"": 0, ""human_min_row"": -1, ""human_max_row"": -1, ""human_min_col"": -1, ""human_max_col"": -1, ""vehicle_pixels"": 226436, ""vehicle_min_row"": 0, ""vehicle_max_row"": 511, ""vehicle_min_col"": 0, ""vehicle_max_col"": 1019, ""confidence"": 0.142822265625, ""large_object_pixels_depth_filtered"": 295480, ""large_object_min_row_depth_filtered"": 0, ""large_object_max_row_depth_filtered"": 511, ""large_object_min_col_depth_filtered"": 0, ""large_object_max_col_depth_filtered"": 1023, ""implement_pixels_depth_filtered"": 0, ""implement_min_row_depth_filtered"": -1, ""implement_max_row_depth_filtered"": -1, ""implement_min_col_depth_filtered"": -1, ""implement_max_col_depth_filtered"": -1, ""human_pixels_depth_filtered"": 0, ""human_min_row_depth_filtered"": -1, ""human_max_row_depth_filtered"": -1, ""human_min_col_depth_filtered"": -1, ""human_max_col_depth_filtered"": -1, ""vehicle_pixels_depth_filtered"": 226436, ""vehicle_min_row_depth_filtered"": 0, ""vehicle_max_row_depth_filtered"": 511, ""vehicle_min_col_depth_filtered"": 0, ""vehicle_max_col_depth_filtered"": 1019}"
61c2ddf8ec85fdd36b8e7800,61c2ddf8ec85fdd36b8e7800,side-left-left,daytime,"fallow wheat field from spring that has tall Johnson grass, plug",s3://blueriver-jupiter-data/loamy/jdb/loamy_735/2021/12_10_2021-23_04_09/12_10_2021-23_04_09.jdb,false_positive,true_negative,,400,"{""large_object_pixels"": 232304, ""large_object_min_row"": 0, ""large_object_max_row"": 511, ""large_object_min_col"": 0, ""large_object_max_col"": 1023, ""implement_pixels"": 0, ""implement_min_row"": -1, ""implement_max_row"": -1, ""implement_min_col"": -1, ""implement_max_col"": -1, ""human_pixels"": 0, ""human_min_row"": -1, ""human_max_row"": -1, ""human_min_col"": -1, ""human_max_col"": -1, ""vehicle_pixels"": 274196, ""vehicle_min_row"": 10, ""vehicle_max_row"": 511, ""vehicle_min_col"": 0, ""vehicle_max_col"": 1005, ""confidence"": 0.142822265625, ""large_object_pixels_depth_filtered"": 232304, ""large_object_min_row_depth_filtered"": 0, ""large_object_max_row_depth_filtered"": 511, ""large_object_min_col_depth_filtered"": 0, ""large_object_max_col_depth_filtered"": 1023, ""implement_pixels_depth_filtered"": 0, ""implement_min_row_depth_filtered"": -1, ""implement_max_row_depth_filtered"": -1, ""implement_min_col_depth_filtered"": -1, ""implement_max_col_depth_filtered"": -1, ""human_pixels_depth_filtered"": 0, ""human_min_row_depth_filtered"": -1, ""human_max_row_depth_filtered"": -1, ""human_min_col_depth_filtered"": -1, ""human_max_col_depth_filtered"": -1, ""vehicle_pixels_depth_filtered"": 274196, ""vehicle_min_row_depth_filtered"": 10, ""vehicle_max_row_depth_filtered"": 511, ""vehicle_min_col_depth_filtered"": 0, ""vehicle_max_col_depth_filtered"": 1005}"
61459a50add609094a0d4ec7,61459a50add609094a0d4ec7,front-left-left,nightime,telephone pole,s3://blueriver-jupiter-data/loamy/jdb/loamy_05/2021/09_13_2021-01_08_10/09_13_2021-01_08_10.jdb,false_positive,true_negative,,400,"{""large_object_pixels"": 405836, ""large_object_min_row"": 0, ""large_object_max_row"": 511, ""large_object_min_col"": 0, ""large_object_max_col"": 1023, ""implement_pixels"": 0, ""implement_min_row"": -1, ""implement_max_row"": -1, ""implement_min_col"": -1, ""implement_max_col"": -1, ""human_pixels"": 0, ""human_min_row"": -1, ""human_max_row"": -1, ""human_min_col"": -1, ""human_max_col"": -1, ""vehicle_pixels"": 117644, ""vehicle_min_row"": 0, ""vehicle_max_row"": 511, ""vehicle_min_col"": 0, ""vehicle_max_col"": 1017, ""confidence"": 0.142822265625, ""large_object_pixels_depth_filtered"": 405836, ""large_object_min_row_depth_filtered"": 0, ""large_object_max_row_depth_filtered"": 511, ""large_object_min_col_depth_filtered"": 0, ""large_object_max_col_depth_filtered"": 1023, ""implement_pixels_depth_filtered"": 0, ""implement_min_row_depth_filtered"": -1, ""implement_max_row_depth_filtered"": -1, ""implement_min_col_depth_filtered"": -1, ""implement_max_col_depth_filtered"": -1, ""human_pixels_depth_filtered"": 0, ""human_min_row_depth_filtered"": -1, ""human_max_row_depth_filtered"": -1, ""human_min_col_depth_filtered"": -1, ""human_max_col_depth_filtered"": -1, ""vehicle_pixels_depth_filtered"": 117644, ""vehicle_min_row_depth_filtered"": 0, ""vehicle_max_row_depth_filtered"": 511, ""vehicle_min_col_depth_filtered"": 0, ""vehicle_max_col_depth_filtered"": 1017}"
6166b7f0ed428d631121374c,6166b7f0ed428d631121374c,front-right-left,daytime,"Condrey farms G3, water pump generator and a couple of water pipes",s3://blueriver-jupiter-data/loamy/jdb/loamy_05/2021/09_24_2021-23_12_44/09_24_2021-23_12_44.jdb,large_object_true_positive,true_negative,,400,"{""large_object_pixels"": 328968, ""large_object_min_row"": 0, ""large_object_max_row"": 511, ""large_object_min_col"": 0, ""large_object_max_col"": 1023, ""implement_pixels"": 0, ""implement_min_row"": -1, ""implement_max_row"": -1, ""implement_min_col"": -1, ""implement_max_col"": -1, ""human_pixels"": 0, ""human_min_row"": -1, ""human_max_row"": -1, ""human_min_col"": -1, ""human_max_col"": -1, ""vehicle_pixels"": 188680, ""vehicle_min_row"": 8, ""vehicle_max_row"": 511, ""vehicle_min_col"": 0, ""vehicle_max_col"": 1005, ""confidence"": 0.142822265625, ""large_object_pixels_depth_filtered"": 328968, ""large_object_min_row_depth_filtered"": 0, ""large_object_max_row_depth_filtered"": 511, ""large_object_min_col_depth_filtered"": 0, ""large_object_max_col_depth_filtered"": 1023, ""implement_pixels_depth_filtered"": 0, ""implement_min_row_depth_filtered"": -1, ""implement_max_row_depth_filtered"": -1, ""implement_min_col_depth_filtered"": -1, ""implement_max_col_depth_filtered"": -1, ""human_pixels_depth_filtered"": 0, ""human_min_row_depth_filtered"": -1, ""human_max_row_depth_filtered"": -1, ""human_min_col_depth_filtered"": -1, ""human_max_col_depth_filtered"": -1, ""vehicle_pixels_depth_filtered"": 188680, ""vehicle_min_row_depth_filtered"": 8, ""vehicle_max_row_depth_filtered"": 511, ""vehicle_min_col_depth_filtered"": 0, ""vehicle_max_col_depth_filtered"": 1005}"
5f9cd32f69417fd02e1bdbf4,5f9cd32f69417fd02e1bdbf4,rear-left,daytime,turns,,large_object_true_positive,true_negative,,400,"{""large_object_pixels"": 322516, ""large_object_min_row"": 0, ""large_object_max_row"": 511, ""large_object_min_col"": 0, ""large_object_max_col"": 1023, ""implement_pixels"": 0, ""implement_min_row"": -1, ""implement_max_row"": -1, ""implement_min_col"": -1, ""implement_max_col"": -1, ""human_pixels"": 0, ""human_min_row"": -1, ""human_max_row"": -1, ""human_min_col"": -1, ""human_max_col"": -1, ""vehicle_pixels"": 169052, ""vehicle_min_row"": 14, ""vehicle_max_row"": 511, ""vehicle_min_col"": 0, ""vehicle_max_col"": 1015, ""confidence"": 0.142822265625, ""large_object_pixels_depth_filtered"": 322516, ""large_object_min_row_depth_filtered"": 0, ""large_object_max_row_depth_filtered"": 511, ""large_object_min_col_depth_filtered"": 0, ""large_object_max_col_depth_filtered"": 1023, ""implement_pixels_depth_filtered"": 0, ""implement_min_row_depth_filtered"": -1, ""implement_max_row_depth_filtered"": -1, ""implement_min_col_depth_filtered"": -1, ""implement_max_col_depth_filtered"": -1, ""human_pixels_depth_filtered"": 0, ""human_min_row_depth_filtered"": -1, ""human_max_row_depth_filtered"": -1, ""human_min_col_depth_filtered"": -1, ""human_max_col_depth_filtered"": -1, ""vehicle_pixels_depth_filtered"": 169052, ""vehicle_min_row_depth_filtered"": 14, ""vehicle_max_row_depth_filtered"": 511, ""vehicle_min_col_depth_filtered"": 0, ""vehicle_max_col_depth_filtered"": 1015}"
5f618b0975ee8010750ce839,5f618b0975ee8010750ce839,side-right-left,nightime,open field tight turns,,false_positive,true_negative,,400,"{""large_object_pixels"": 440056, ""large_object_min_row"": 0, ""large_object_max_row"": 511, ""large_object_min_col"": 0, ""large_object_max_col"": 1023, ""implement_pixels"": 0, ""implement_min_row"": -1, ""implement_max_row"": -1, ""implement_min_col"": -1, ""implement_max_col"": -1, ""human_pixels"": 0, ""human_min_row"": -1, ""human_max_row"": -1, ""human_min_col"": -1, ""human_max_col"": -1, ""vehicle_pixels"": 78584, ""vehicle_min_row"": 0, ""vehicle_max_row"": 511, ""vehicle_min_col"": 0, ""vehicle_max_col"": 1019, ""confidence"": 0.142822265625, ""large_object_pixels_depth_filtered"": 440056, ""large_object_min_row_depth_filtered"": 0, ""large_object_max_row_depth_filtered"": 511, ""large_object_min_col_depth_filtered"": 0, ""large_object_max_col_depth_filtered"": 1023, ""implement_pixels_depth_filtered"": 0, ""implement_min_row_depth_filtered"": -1, ""implement_max_row_depth_filtered"": -1, ""implement_min_col_depth_filtered"": -1, ""implement_max_col_depth_filtered"": -1, ""human_pixels_depth_filtered"": 0, ""human_min_row_depth_filtered"": -1, ""human_max_row_depth_filtered"": -1, ""human_min_col_depth_filtered"": -1, ""human_max_col_depth_filtered"": -1, ""vehicle_pixels_depth_filtered"": 78584, ""vehicle_min_row_depth_filtered"": 0, ""vehicle_max_row_depth_filtered"": 511, ""vehicle_min_col_depth_filtered"": 0, ""vehicle_max_col_depth_filtered"": 1019}"
639016f4c56585c3835c3b1d,639016f4c56585c3835c3b1d,front-right-left,daytime,Tile Inlet,s3://blueriver-jupiter-data/events/jdb2/loamy/731/0/JUPD-153_2022-10-31__11_01_2022-17_28_34.jdb2,false_positive,true_negative,,400,"{""large_object_pixels"": 339080, ""large_object_min_row"": 0, ""large_object_max_row"": 511, ""large_object_min_col"": 0, ""large_object_max_col"": 1023, ""implement_pixels"": 0, ""implement_min_row"": -1, ""implement_max_row"": -1, ""implement_min_col"": -1, ""implement_max_col"": -1, ""human_pixels"": 0, ""human_min_row"": -1, ""human_max_row"": -1, ""human_min_col"": -1, ""human_max_col"": -1, ""vehicle_pixels"": 171576, ""vehicle_min_row"": 6, ""vehicle_max_row"": 511, ""vehicle_min_col"": 0, ""vehicle_max_col"": 1017, ""confidence"": 0.142822265625, ""large_object_pixels_depth_filtered"": 339080, ""large_object_min_row_depth_filtered"": 0, ""large_object_max_row_depth_filtered"": 511, ""large_object_min_col_depth_filtered"": 0, ""large_object_max_col_depth_filtered"": 1023, ""implement_pixels_depth_filtered"": 0, ""implement_min_row_depth_filtered"": -1, ""implement_max_row_depth_filtered"": -1, ""implement_min_col_depth_filtered"": -1, ""implement_max_col_depth_filtered"": -1, ""human_pixels_depth_filtered"": 0, ""human_min_row_depth_filtered"": -1, ""human_max_row_depth_filtered"": -1, ""human_min_col_depth_filtered"": -1, ""human_max_col_depth_filtered"": -1, ""vehicle_pixels_depth_filtered"": 171576, ""vehicle_min_row_depth_filtered"": 6, ""vehicle_max_row_depth_filtered"": 511, ""vehicle_min_col_depth_filtered"": 0, ""vehicle_max_col_depth_filtered"": 1017}"
627fff4b497c394799cf07c3,627fff4b497c394799cf07c3,rear-left,daytime,"autonomous pivot field, little snow, human data capture",s3://blueriver-jupiter-data/loamy/jdb/loamy_752/2022/02_18_2022-15_17_17/02_18_2022-15_17_17.jdb,true_positive,false_negative,,400,"{""large_object_pixels"": 343848, ""large_object_min_row"": 0, ""large_object_max_row"": 511, ""large_object_min_col"": 0, ""large_object_max_col"": 1023, ""implement_pixels"": 0, ""implement_min_row"": -1, ""implement_max_row"": -1, ""implement_min_col"": -1, ""implement_max_col"": -1, ""human_pixels"": 0, ""human_min_row"": -1, ""human_max_row"": -1, ""human_min_col"": -1, ""human_max_col"": -1, ""vehicle_pixels"": 155616, ""vehicle_min_row"": 12, ""vehicle_max_row"": 511, ""vehicle_min_col"": 0, ""vehicle_max_col"": 1005, ""confidence"": 0.142822265625, ""large_object_pixels_depth_filtered"": 343848, ""large_object_min_row_depth_filtered"": 0, ""large_object_max_row_depth_filtered"": 511, ""large_object_min_col_depth_filtered"": 0, ""large_object_max_col_depth_filtered"": 1023, ""implement_pixels_depth_filtered"": 0, ""implement_min_row_depth_filtered"": -1, ""implement_max_row_depth_filtered"": -1, ""implement_min_col_depth_filtered"": -1, ""implement_max_col_depth_filtered"": -1, ""human_pixels_depth_filtered"": 0, ""human_min_row_depth_filtered"": -1, ""human_max_row_depth_filtered"": -1, ""human_min_col_depth_filtered"": -1, ""human_max_col_depth_filtered"": -1, ""vehicle_pixels_depth_filtered"": 155616, ""vehicle_min_row_depth_filtered"": 12, ""vehicle_max_row_depth_filtered"": 511, ""vehicle_min_col_depth_filtered"": 0, ""vehicle_max_col_depth_filtered"": 1005}"
6393ed1ea185826633e83221,6393ed1ea185826633e83221,side-right-left,nightime,2660vt dusty conditions ,s3://blueriver-jupiter-data/events/jdb2/loamy/733/1/JUPD-163_2022-10-19__10_25_2022-00_21_38.jdb2,false_positive,true_negative,,400,"{""large_object_pixels"": 395028, ""large_object_min_row"": 0, ""large_object_max_row"": 511, ""large_object_min_col"": 0, ""large_object_max_col"": 1023, ""implement_pixels"": 0, ""implement_min_row"": -1, ""implement_max_row"": -1, ""implement_min_col"": -1, ""implement_max_col"": -1, ""human_pixels"": 0, ""human_min_row"": -1, ""human_max_row"": -1, ""human_min_col"": -1, ""human_max_col"": -1, ""vehicle_pixels"": 125284, ""vehicle_min_row"": 0, ""vehicle_max_row"": 511, ""vehicle_min_col"": 0, ""vehicle_max_col"": 1017, ""confidence"": 0.142822265625, ""large_object_pixels_depth_filtered"": 395028, ""large_object_min_row_depth_filtered"": 0, ""large_object_max_row_depth_filtered"": 511, ""large_object_min_col_depth_filtered"": 0, ""large_object_max_col_depth_filtered"": 1023, ""implement_pixels_depth_filtered"": 0, ""implement_min_row_depth_filtered"": -1, ""implement_max_row_depth_filtered"": -1, ""implement_min_col_depth_filtered"": -1, ""implement_max_col_depth_filtered"": -1, ""human_pixels_depth_filtered"": 0, ""human_min_row_depth_filtered"": -1, ""human_max_row_depth_filtered"": -1, ""human_min_col_depth_filtered"": -1, ""human_max_col_depth_filtered"": -1, ""vehicle_pixels_depth_filtered"": 125284, ""vehicle_min_row_depth_filtered"": 0, ""vehicle_max_row_depth_filtered"": 511, ""vehicle_min_col_depth_filtered"": 0, ""vehicle_max_col_depth_filtered"": 1017}"
6389a2682e943bec35607e78,6389a2682e943bec35607e78,side-left-left,nightime,2660vt  blowing corn night,s3://blueriver-jupiter-data/events/jdb2/loamy/909/1/JUPD-097_2022-11-01__11_03_2022-04_15_46.jdb2,false_positive,true_negative,,400,"{""large_object_pixels"": 407780, ""large_object_min_row"": 0, ""large_object_max_row"": 511, ""large_object_min_col"": 0, ""large_object_max_col"": 1023, ""implement_pixels"": 0, ""implement_min_row"": -1, ""implement_max_row"": -1, ""implement_min_col"": -1, ""implement_max_col"": -1, ""human_pixels"": 0, ""human_min_row"": -1, ""human_max_row"": -1, ""human_min_col"": -1, ""human_max_col"": -1, ""vehicle_pixels"": 111820, ""vehicle_min_row"": 0, ""vehicle_max_row"": 511, ""vehicle_min_col"": 0, ""vehicle_max_col"": 1017, ""confidence"": 0.142822265625, ""large_object_pixels_depth_filtered"": 407780, ""large_object_min_row_depth_filtered"": 0, ""large_object_max_row_depth_filtered"": 511, ""large_object_min_col_depth_filtered"": 0, ""large_object_max_col_depth_filtered"": 1023, ""implement_pixels_depth_filtered"": 0, ""implement_min_row_depth_filtered"": -1, ""implement_max_row_depth_filtered"": -1, ""implement_min_col_depth_filtered"": -1, ""implement_max_col_depth_filtered"": -1, ""human_pixels_depth_filtered"": 0, ""human_min_row_depth_filtered"": -1, ""human_max_row_depth_filtered"": -1, ""human_min_col_depth_filtered"": -1, ""human_max_col_depth_filtered"": -1, ""vehicle_pixels_depth_filtered"": 111820, ""vehicle_min_row_depth_filtered"": 0, ""vehicle_max_row_depth_filtered"": 511, ""vehicle_min_col_depth_filtered"": 0, ""vehicle_max_col_depth_filtered"": 1017}"
60196752ec93f9bcf4a6f154,60196752ec93f9bcf4a6f154,rear-left,daytime,Manual,,false_positive,true_negative,,400,"{""large_object_pixels"": 331344, ""large_object_min_row"": 0, ""large_object_max_row"": 511, ""large_object_min_col"": 0, ""large_object_max_col"": 1023, ""implement_pixels"": 0, ""implement_min_row"": -1, ""implement_max_row"": -1, ""implement_min_col"": -1, ""implement_max_col"": -1, ""human_pixels"": 0, ""human_min_row"": -1, ""human_max_row"": -1, ""human_min_col"": -1, ""human_max_col"": -1, ""vehicle_pixels"": 173064, ""vehicle_min_row"": 14, ""vehicle_max_row"": 511, ""vehicle_min_col"": 0, ""vehicle_max_col"": 1011, ""confidence"": 0.142822265625, ""large_object_pixels_depth_filtered"": 331344, ""large_object_min_row_depth_filtered"": 0, ""large_object_max_row_depth_filtered"": 511, ""large_object_min_col_depth_filtered"": 0, ""large_object_max_col_depth_filtered"": 1023, ""implement_pixels_depth_filtered"": 0, ""implement_min_row_depth_filtered"": -1, ""implement_max_row_depth_filtered"": -1, ""implement_min_col_depth_filtered"": -1, ""implement_max_col_depth_filtered"": -1, ""human_pixels_depth_filtered"": 0, ""human_min_row_depth_filtered"": -1, ""human_max_row_depth_filtered"": -1, ""human_min_col_depth_filtered"": -1, ""human_max_col_depth_filtered"": -1, ""vehicle_pixels_depth_filtered"": 173064, ""vehicle_min_row_depth_filtered"": 14, ""vehicle_max_row_depth_filtered"": 511, ""vehicle_min_col_depth_filtered"": 0, ""vehicle_max_col_depth_filtered"": 1011}"
613302f733250b92a47eac36,613302f733250b92a47eac36,rear-left,daytime,Big Diesel starting around 6 amCST  ,s3://blueriver-jupiter-data/loamy/jdb/loamy_05/2021/08_29_2021-12_01_23/08_29_2021-12_01_23.jdb,large_object_true_positive,true_negative,,400,"{""large_object_pixels"": 317040, ""large_object_min_row"": 0, ""large_object_max_row"": 511, ""large_object_min_col"": 0, ""large_object_max_col"": 1023, ""implement_pixels"": 0, ""implement_min_row"": -1, ""implement_max_row"": -1, ""implement_min_col"": -1, ""implement_max_col"": -1, ""human_pixels"": 0, ""human_min_row"": -1, ""human_max_row"": -1, ""human_min_col"": -1, ""human_max_col"": -1, ""vehicle_pixels"": 193980, ""vehicle_min_row"": 12, ""vehicle_max_row"": 511, ""vehicle_min_col"": 0, ""vehicle_max_col"": 1005, ""confidence"": 0.142822265625, ""large_object_pixels_depth_filtered"": 317040, ""large_object_min_row_depth_filtered"": 0, ""large_object_max_row_depth_filtered"": 511, ""large_object_min_col_depth_filtered"": 0, ""large_object_max_col_depth_filtered"": 1023, ""implement_pixels_depth_filtered"": 0, ""implement_min_row_depth_filtered"": -1, ""implement_max_row_depth_filtered"": -1, ""implement_min_col_depth_filtered"": -1, ""implement_max_col_depth_filtered"": -1, ""human_pixels_depth_filtered"": 0, ""human_min_row_depth_filtered"": -1, ""human_max_row_depth_filtered"": -1, ""human_min_col_depth_filtered"": -1, ""human_max_col_depth_filtered"": -1, ""vehicle_pixels_depth_filtered"": 193980, ""vehicle_min_row_depth_filtered"": 12, ""vehicle_max_row_depth_filtered"": 511, ""vehicle_min_col_depth_filtered"": 0, ""vehicle_max_col_depth_filtered"": 1005}"
63cfc9974cf9d3b86252dcdf,63cfc9974cf9d3b86252dcdf,front-right-left,dawn_dusk,"2660VT Circle Track Corn, second pass, windy, residue flying",s3://blueriver-jupiter-data/events/jdb2/loamy/851/0/JUPD-154_2023-01-14__01_16_2023-00_11_35.jdb2,large_object_true_positive,true_negative,,400,"{""large_object_pixels"": 293760, ""large_object_min_row"": 0, ""large_object_max_row"": 511, ""large_object_min_col"": 0, ""large_object_max_col"": 1023, ""implement_pixels"": 0, ""implement_min_row"": -1, ""implement_max_row"": -1, ""implement_min_col"": -1, ""implement_max_col"": -1, ""human_pixels"": 0, ""human_min_row"": -1, ""human_max_row"": -1, ""human_min_col"": -1, ""human_max_col"": -1, ""vehicle_pixels"": 224552, ""vehicle_min_row"": 0, ""vehicle_max_row"": 511, ""vehicle_min_col"": 0, ""vehicle_max_col"": 1017, ""confidence"": 0.142822265625, ""large_object_pixels_depth_filtered"": 293760, ""large_object_min_row_depth_filtered"": 0, ""large_object_max_row_depth_filtered"": 511, ""large_object_min_col_depth_filtered"": 0, ""large_object_max_col_depth_filtered"": 1023, ""implement_pixels_depth_filtered"": 0, ""implement_min_row_depth_filtered"": -1, ""implement_max_row_depth_filtered"": -1, ""implement_min_col_depth_filtered"": -1, ""implement_max_col_depth_filtered"": -1, ""human_pixels_depth_filtered"": 0, ""human_min_row_depth_filtered"": -1, ""human_max_row_depth_filtered"": -1, ""human_min_col_depth_filtered"": -1, ""human_max_col_depth_filtered"": -1, ""vehicle_pixels_depth_filtered"": 224552, ""vehicle_min_row_depth_filtered"": 0, ""vehicle_max_row_depth_filtered"": 511, ""vehicle_min_col_depth_filtered"": 0, ""vehicle_max_col_depth_filtered"": 1017}"
